route,isDirect,itrFlight,deptApt,deptAptTime,arrApt,arrAptTime,flightNo,flightSpan,operateBy,itrClass,ClassMiles,ClassInfo,Month,month,Date
1.0,True,1.0,TPE,09:50,SFO,06:45,UA 872,"Non Stop, 11h 55m",United Airlines ,1.0,"LM 40,000",+ US$ 55.80,Jun,6,05
1.0,True,1.0,TPE,09:50,SFO,06:45,UA 872,"Non Stop, 11h 55m",United Airlines ,2.0,,,Jun,6,05
2.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",,Jun,6,05
2.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,2.0,,,Jun,6,05
2.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,05
2.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,05
3.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",,Jun,6,05
3.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left,Jun,6,05
3.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,05
3.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,05
4.0,False,1.0,TPE,07:30,ICN,11:00,BR 170,Non Stop,EVA AIRWAYS,1.0,"LM 9,220",2 Seats left,Jun,6,05
4.0,False,1.0,TPE,07:30,ICN,11:00,BR 170,Non Stop,EVA AIRWAYS,2.0,"LM 19,090",1 Seats left,Jun,6,05
4.0,False,2.0,ICN,12:15,NRT,14:40,OZ 104,Non Stop,ASIANA AIRLINES,1.0,,,Jun,6,05
4.0,False,2.0,ICN,12:15,NRT,14:40,OZ 104,Non Stop,ASIANA AIRLINES,2.0,"LM 11,800",1 Seats left,Jun,6,05
4.0,False,3.0,NRT,17:05,SFO,10:35,UA 838,Non Stop,UNITED AIRLINES,1.0,"LM 23,870",,Jun,6,05
4.0,False,3.0,NRT,17:05,SFO,10:35,UA 838,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,05
5.0,False,1.0,TPE,16:40,HKG,18:30,BR 871,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",,Jun,6,05
5.0,False,1.0,TPE,16:40,HKG,18:30,BR 871,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left,Jun,6,05
5.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,05
5.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,05
6.0,False,1.0,TPE,07:30,ICN,11:00,BR 170,Non Stop,EVA AIRWAYS,1.0,"LM 8,070",2 Seats left,Jun,6,05
6.0,False,1.0,TPE,07:30,ICN,11:00,BR 170,Non Stop,EVA AIRWAYS,2.0,"LM 10,600",1 Seats left,Jun,6,05
6.0,False,2.0,ICN,16:50,SFO,11:50,UA 892,Non Stop,UNITED AIRLINES,1.0,"LM 31,930",,Jun,6,05
6.0,False,2.0,ICN,16:50,SFO,11:50,UA 892,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,05
1.0,False,1.0,TPE,19:00,HKG,20:45,BR 809,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,Jun,6,06
1.0,False,1.0,TPE,19:00,HKG,20:45,BR 809,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,Jun,6,06
1.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,06
1.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,06
2.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",,Jun,6,06
2.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,2.0,,,Jun,6,06
2.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,06
2.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,06
3.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",,Jun,6,06
3.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left,Jun,6,06
3.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,06
3.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,06
4.0,False,1.0,TPE,08:10,FUK,11:20,BR 106,Non Stop,EVA AIRWAYS,1.0,,,Jun,6,06
4.0,False,1.0,TPE,08:10,FUK,11:20,BR 106,Non Stop,EVA AIRWAYS,2.0,"LM 11,330",1 Seats left,Jun,6,06
