route,isDirect,itrFlight,deptApt,deptAptTime,arrApt,arrAptTime,flightNo,flightSpan,operateBy,itrClass,ClassMiles,ClassInfo,Month,month,Date
4.0,False,1.0,SFO,23:30,ICN,04:30,OZ 211,Non Stop,ASIANA AIRLINES,1.0,"LM 31,930",3 Seats left,May,5,11
4.0,False,1.0,SFO,23:30,ICN,04:30,OZ 211,Non Stop,ASIANA AIRLINES,2.0,,,May,5,11
4.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,1.0,"LM 8,070",4 Seats left,May,5,11
4.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,2.0,"LM 10,600",2 Seats left,May,5,11
1.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,1.0,"LM 40,000",,May,5,12
1.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,2.0,,,May,5,12
2.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",3 Seats left,May,5,12
2.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,2.0,,,May,5,12
2.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,May,5,12
2.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,May,5,12
3.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",3 Seats left,May,5,12
